,Sample ID,SampleType,DateTime Taken,Post Results,Public X,Public Y,Chloromethane (methyl chloride),Chloroethene (vinyl chloride),Bromomethane (methyl bromide),Chloroethane (ethyl chloride),Trichlorofluoromethane,Diethyl ether,"1,1-Dichloroethene",Acetone,Iodomethane,Carbon disulfide,3-Chloropropene (allyl chloride),Methylene chloride (DCM),"trans-1,2-Dichloroethene",Methyl tert-butyl ether (MTBE),"1,1-Dichloroethane","2,2-Dichloropropane","cis-1,2-Dichloroethene",2-Butanone (MEK),Methyl acrylate,Methacrylonitrile,Bromochloromethane,Tetrahydrofuran,Trichloromethane (chloroform),"1,1,1-Trichloroethane",Dibromofluoromethane [SS1],Pentafluorobenzene [IS1],1-Chlorobutane (butyl chloride),Carbon tetrachloride,"1,1-Dichloropropene",Benzene,"1,2-Dichloroethane","1,4-Difluorobenzene [IS2]",Trichloroethene,"1,2-Dichloropropane",Dibromomethane,Methyl methacrylate,Bromodichloromethane,2-Nitropropane,"cis-1,3-Dichloropropene",4-Methyl-2-pentanone (MIBK),Toluene-d8 [SS2],Toluene,"trans-1,3-Dichloropropene",Ethyl methacrylate,"1,1,2-Trichloroethane",Tetrachloroethene,"1,3-Dichloropropane",2-Hexanone,Dibromochloromethane,"1,2-Dibromoethane (EDB)",Chlorobenzene-d5 [IS3],Chlorobenzene,"1,1,1,2-Tetrachloroethane",Ethylbenzene,m/p-Xylene,o-Xylene,Styrene,Bromoform,Isopropylbenzene (cumene),1-Bromo-4-fluorobenzene (BFB) [SS3],Bromobenzene,"1,1,2,2-Tetrachloroethane","1,2,3-Trichloropropane (TCP)","trans-1,4-Dichloro-2-butene",n-Propylbenzene,2-Chlorotoluene,"1,3,5-Trimethylbenzene",4-Chlorotoluene,tert-Butylbenzene,Pentachloroethane,"1,2,4-Trimethylbenzene",1-Methylpropylbenzene (sec-butylbenzene),"1,3-Dichlorobenzene",4-Isopropyltoluene (p-cymene),"1,4-Dichlorobenzene-d4 [IS4]","1,4-Dichlorobenzene",n-Butylbenzene,"1,2-Dichlorobenzene",Hexachloroethane,"1,2-Dibromo-3-chloropropane (DBCP)",Nitrobenzene,"1,2,4-Trichlorobenzene","Hexachloro-1,3-butadiene",Naphthalene,"1,2,3-Trichlorobenzene",City,Total Trihalomethanes
308,05-04-KDP-02,Tap Water,5/4/2024 16:32,,-156.31084720601163,20.776521247619804,,,,,,,,3.2945,0.0,,,,,,,,,,,,,,34.1361,,21.0066,20.0,,,,,,20.0,,,,,4.2459,,,,19.2592,0.0,,,,,,,1.0218,,20.0,,,,0.0,,,0.0,,19.4369,,,,,,,,0.0,,,,,,,20.0,,0.0,0.0,,,,,,0.0,0.0,Kula,39.4038
309,05-04-KDP-03,Tap Water,5/4/2024 17:12,,-156.3452109089448,20.76803990131604,,,0.0,,,,,3.7539,0.0,,,0.0,,,,,,,,,,,35.0563,,21.5472,20.0,,,,,,20.0,,,,,3.9487,,,,19.695,0.0,,,,0.0,,,1.1487,,20.0,,,,0.0,,,0.0,,19.8205,,,,,,,,,,,,,0.0,,20.0,,0.0,0.0,,,,0.0,,0.0,0.0,Kula,40.1537
310,05-04-KDP-05,Tap Water,5/4/2024 18:01,,-156.31316155729644,20.78142521641268,,,0.0,,,,,11.7293,0.0,,,0.0,,,,,,,,,,,52.3095,,21.3329,20.0,,,,,,20.0,,,,,5.3247,,,,20.0428,0.0,,,,0.0,,,1.1271,,20.0,,,0.0,0.0,,,0.0,,19.0635,,,,,,,,,,,,,0.0,,20.0,,0.0,0.0,,,,,,,,Kula,58.7613
311,05-06-KDP-01,Tap Water,5/5/2024 9:42,,-156.30724409776326,20.77533993619528,,,0.0,,,,,,,,,0.0,,,,,,,,,,1.8314,14.7754,,20.8658,20.0,,,,,,20.0,,,,,0.0,,,,19.3916,,,,,0.0,,,0.0,,20.0,,,,,,,,,19.3093,,,,,,,,,,,,,0.0,,20.0,,,,,,,,,,,Kula,14.7754
312,06-07-KDP-01,Tap Water,6/7/2024 11:00,,-156.3461443322405,20.72264457978689,,,0.0,,,,,20.4755,0.0,,,0.0,,,,,,,,,0.0,,48.7448,,21.8874,20.0,,,,,,20.0,,,,,3.9582,,,,19.7939,0.0,,,,0.0,,,0.0,,20.0,,,,0.0,0.0,,0.0,,22.5945,,,,,,,,,,,,,0.0,,20.0,,0.0,0.0,,,,0.0,0.0,,0.0,Kula,52.702999999999996
313,06-07-KDP-02,Tap Water,6/7/2024 11:47,,-156.32646070902524,20.747856000429163,,,0.0,,,,,24.5381,0.0,,,0.0,,,,,,,,,,,2.9747,,22.9326,20.0,,,,,,20.0,,,,,,,,,19.719,0.0,,,,,,,,,20.0,,,,,,,,,23.2666,,,,,,,,,,,,,0.0,,20.0,,0.0,,,,,0.0,0.0,,,Kula,2.9747
314,06-07-KDP-03,Tap Water,6/7/2024 12:00,,-156.32031141454442,20.743866312164226,,,0.0,,,,,13.4075,,,,0.0,,,,,,,,,,,2.276,,21.8079,20.0,,,,,,20.0,,,,,,,,,19.8076,0.0,,,,,,,,,20.0,,,,,,,,,22.923,,,,,,,,,,,,,0.0,,20.0,,0.0,0.0,,,,0.0,0.0,,0.0,Kula,2.276
315,06-07-KDP-04,Tap Water,6/7/2024 12:20,,-156.31340532283082,20.76244509027188,,,0.0,,,,,22.6478,0.0,,,0.0,,,,,,,,,,,2.7197,,23.3045,20.0,,,,,,20.0,,,,,,,,,19.9849,0.0,,,,,,,,,20.0,,,,,,,,,22.7235,,,,,,,,,,,,,,,20.0,,0.0,,,,,0.0,0.0,,,Kula,2.7197
316,06-07-KDP-05,Tap Water,6/7/2024 12:33,,-156.3037149296338,20.763210715967883,,,0.0,,,,,20.6085,,,,0.0,,,,,,,,,,,2.0168,,22.6946,20.0,,,,,,20.0,,,,,,,,,19.9891,,,,,,,,,,20.0,,,,0.0,,,,,23.5023,,,,,,,,,,,,,0.0,,20.0,,0.0,0.0,,,,,0.0,,,Kula,2.0168
317,06-10-KDP-01,Tap Water,6/10/2024 8:53,,-156.3096371717897,20.7781018949,,,0.0,,,,,14.0606,,,,0.0,,,,,,,,,,0.0,18.8995,,21.7835,20.0,,,,,,20.0,,,,,0.0,,,,19.6578,0.0,,,,,,,,,20.0,,,,,,,,,22.0508,,,,,,,,,,,,,,,20.0,,,0.0,,,,,0.0,,,Kula,18.8995
318,06-14-KDP-01,Tap Water,6/14/2024 12:01,,-156.39866330968343,20.64221954852601,,,0.0,,,,,11.1614,0.0,,,0.0,,,,,,,,,,,1.8798,,20.6926,20.0,,,,,,20.0,,,,,0.0,,,,19.4967,0.0,,,,0.0,,,,,20.0,,,,0.0,,,,,22.3068,0.0,,,,,,,,,,0.0,,0.0,,20.0,,0.0,0.0,,,,0.0,0.0,0.0,0.0,Outside of Boxes,1.8798
319,06-14-KDP-03,Tap Water,6/14/2024 12:54,,-156.35745825579195,20.73335759586761,,,0.0,,,,,3.5006,0.0,,,0.0,,,,,,,,,,,48.3396,,23.1204,20.0,,,,,,20.0,,,,,2.4856,,,,19.4519,0.0,,,,,,,0.0,,20.0,,,,,,,,,22.8168,,,,,,,,,,,,,0.0,,20.0,,0.0,0.0,,,,0.0,0.0,,0.0,Kula,50.825199999999995
320,06-14-KDP-04,Tap Water,6/14/2024 13:00,,-156.3398174003272,20.72359359112007,,,0.0,,,,,11.8777,0.0,,,0.0,,,,,,,,,,,2.7286,,22.3186,20.0,,,,,,20.0,,,,,,,,,19.8853,0.0,,,,,,,,,20.0,,,,,,,,,22.9737,,,,,,,,,,,,,0.0,,20.0,,0.0,0.0,,,,0.0,0.0,,,Kula,2.7286
321,06-14-KDP-05,Tap Water,6/14/2024 13:08,,-156.3420608759634,20.7220547764518,,,0.0,,,,,8.191,,,,0.0,,,,,,,,,,,1.1594,,20.868,20.0,,,,,,20.0,,,,,,,,,19.5341,0.0,,,,0.0,,,,,20.0,,,,,,,,,22.3459,,,,,,,,,,,,,0.0,,20.0,,0.0,0.0,,,,0.0,,,0.0,Kula,1.1594
322,06-14-KDP-06,Tap Water,6/14/2024 13:08,,-156.34132549114938,20.72431450327443,,,0.0,,,,,8.5964,0.0,,,0.0,,,,,,,,,,,2.145,,21.9288,20.0,,,,,,20.0,,,,,,,,,19.679,0.0,,,,,,,,,20.0,,,,,,,0.0,,23.289,,,,,,,,,,,,,0.0,,20.0,,,0.0,,,,,0.0,,,Kula,2.145
323,06-14-KDP-09,Tap Water,6/14/2024 13:08,,-156.30959127631044,20.75804146557273,,,0.0,,,,,12.9059,,,,0.0,,,,,,,,,,,2.564,,22.2603,20.0,,,,,,20.0,,,,,,,,,19.1621,0.0,,,,,,,,,20.0,,,,0.0,,,,,23.4305,,,,,,,,,,,,,,,20.0,,,0.0,,,,0.0,0.0,,,Kula,2.564
324,06-14-KDP-11,Tap Water,6/14/2024 13:08,,-156.3093676330684,20.76550380947843,,,0.0,,,,,11.9689,0.0,,,0.0,,,,,,,,,,,2.1645,,23.201,20.0,,,,,,20.0,,,,,,,,,19.3899,0.0,,,,,,,,,20.0,,,,0.0,,,,,23.3202,,,,,,,,,,,,,,,20.0,,,,,,,0.0,,,,Kula,2.1645
325,06-14-KDP-13,Tap Water,6/14/2024 13:08,,-156.3065870827332,20.768856304016825,,,0.0,,,,,19.3962,,,,0.0,,,,,,,,,,,2.8426,,23.217,20.0,,,,,,20.0,,,,,,,,,19.1767,0.0,,,,,,,,,20.0,,,,,,,,,23.0872,,,,,,,,,,,,,,,20.0,,,,,,,,0.0,,,Kula,2.8426
326,06-14-KDP-14,Tap Water,6/14/2024 13:08,,-156.30624048592622,20.768805334382545,,,0.0,,,,,13.1882,0.0,,,0.0,,,,,,,,,,,2.2873,,22.9502,20.0,,,,,,20.0,,,,,,,,,19.2219,0.0,,,,,,,,,20.0,,,,0.0,,,,,22.8383,,,,,,,,,,,,,,,20.0,,,,,,,,,,,Kula,2.2873
327,06-14-KDP-16,Tap Water,6/14/2024 13:08,,-156.30146060810674,20.76388961946944,,,0.0,,,,,16.6224,,,,0.0,,,,,,,,,,,2.2637,,23.4726,20.0,,,,,,20.0,,,,,,,,,19.5744,0.0,,,,,,,,,20.0,,,,0.0,,,,,23.9183,,,,,,,,,,,,,,,20.0,,,0.0,,,,,,,,Kula,2.2637
328,06-14-KDP-17,Tap Water,6/14/2024 13:08,,-156.30265640595113,20.76742383599613,0.0,,0.0,,,,,21.1199,0.0,,,0.0,,,,,,,,,,,2.0166,,22.5594,20.0,,,,,,20.0,,,,,,,,,19.2842,0.0,,,,,,,,,20.0,,,,,,,,,22.1825,,,,,,,,,,,,,,,20.0,,,,,,,,,,,Kula,2.0166
329,06-14-KDP-19,Tap Water,6/17/2024 10:59,,-156.30926471240113,20.77620709765858,,,0.0,,,,,13.8034,0.0,,,0.0,,,,,,,,,,,49.4922,,23.6172,20.0,,,,,,20.0,,,,,4.763,,,,19.5964,0.0,,,,,,,0.0,,20.0,,,,,,,0.0,,22.6878,,,,,,,,,,,,,,,20.0,,,,,,,,,,,Kula,54.255199999999995
